,start,end,url,expanded_url,display_url,images,status,title,description,unwound_url,id,author_id,text,created_at,retweet_count,reply_count,like_count,quote_count,reference_type,reference_id,media_key
118,,,,,,,,,,,1600022928334401536,161568195,@madaniels49 I love people like you. See 45 seconds and decide he didn’t say what you think he should have said. So funny.,2022-12-06T07:02:47.000Z,0,1,0,0,replied_to,1600021985157091330,
119,,,,,,,,,,,1599996446446850050,161568195,"@jrichardgoodman @HoopsNBrews Dropping the knowledge. 

“I dropped them envelopes.” 

🤣",2022-12-06T05:17:33.000Z,0,1,4,0,replied_to,1599958343107620865,
120,,,,,,,,,,,1599995555010457601,161568195,@JamesCrepea @TheCorpatty Lol,2022-12-06T05:14:01.000Z,0,0,0,0,replied_to,1599959216269058051,
121,,,,,,,,,,,1599993014570864640,161568195,@paulnavarre @diandraann Lol.,2022-12-06T05:03:55.000Z,0,0,0,0,replied_to,1599972519687380992,
122,,,,,,,,,,,1599970519671271425,161568195,@Ginsburg @HeismanTrophy Would any of those teams won without their QB?,2022-12-06T03:34:32.000Z,0,1,0,0,replied_to,1599954206051667970,
123,,,,,,,,,,,1599969616092364801,161568195,"@diandraann Dia was in heaven the last 24 hours. Lol 

She shot a Blazers game. She shot an assignment at the Blazers facility. She got to say hello to me.

What more could anyone ask for? Lol",2022-12-06T03:30:57.000Z,0,1,9,0,replied_to,1599927433486299136,
124,202,225,https://t.co/LD0okXb2Lj,https://twitter.com/AaronJFentress/status/1599966775332212737/photo/1,pic.twitter.com/LD0okXb2Lj,,,,,,1599966775332212737,161568195,"It’s sad that many of those tweeting RIP to Kirstie Alley also include, “But I didn’t like her politics.”  

Who cares? Let it go when someone dies. Be human. Not red or blue. 

At least for 5 minutes. https://t.co/LD0okXb2Lj",2022-12-06T03:19:39.000Z,5,3,79,0,,,16_1599966770047377408
125,105,128,https://t.co/VnyyZEXwq1,https://www.oregonlive.com/blazers/2022/12/trail-blazers-damian-lillard-makes-strong-return-helps-get-season-back-on-track-he-was-pretty-crisp.html,oregonlive.com/blazers/2022/1…,"[{'url': 'https://pbs.twimg.com/news_img/1599659347117735936/MBQXfWxw?format=jpg&name=orig', 'width': 1280, 'height': 825}, {'url': 'https://pbs.twimg.com/news_img/1599659347117735936/MBQXfWxw?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Trail Blazers’ Damian Lillard makes strong return, helps get season back on track: ‘He was pretty crisp’",Lillard returned after missing seven games to score 21 points to cap a successful weekend that the team desperately needed.,https://www.oregonlive.com/blazers/2022/12/trail-blazers-damian-lillard-makes-strong-return-helps-get-season-back-on-track-he-was-pretty-crisp.html,1599946132029079552,161568195,"Trail Blazers’ Damian Lillard makes strong return, helps get season back on track: ‘He was pretty crisp’ https://t.co/VnyyZEXwq1",2022-12-06T01:57:38.000Z,0,0,6,0,,,
126,,,,,,,,,,,1599930305846345729,161568195,"I remember the days when people used “BREAKING” because they were actually breaking real news. 

Now, there’s dozens of “BREAKING” tweets for every sports “story” even from non-journalists. 

In politics, it can easily be over 100.

Pitiful.

I blame CNN and wanna-be syndrome.",2022-12-06T00:54:44.000Z,2,4,28,2,,,
127,,,,,,,,,,,1599928136917192704,161568195,@zacharycneel Nobody had heard of Chip Kelly. The big name chase is usually shortsighted.,2022-12-06T00:46:07.000Z,0,3,47,0,replied_to,1599829370117312512,
128,,,,,,,,,,,1599926278450446336,161568195,"RT @JamesCrepea: I can confirm Oregon is expected to hire UTSA’s Will Stein as offensive coordinator, per source. UTSA was a top 15 offense…",2022-12-06T00:38:44.000Z,62,0,0,0,retweeted,1599826108597563394,
129,15,38,https://t.co/A1bZkfrO28,https://twitter.com/AaronJFentress/status/1599911378328121345/photo/1,pic.twitter.com/A1bZkfrO28,,,,,,1599911378328121345,161568195,@JordanReffett https://t.co/A1bZkfrO28,2022-12-05T23:39:32.000Z,0,1,1,0,replied_to,1599907004386279428,3_1599911375677313024
130,42,65,https://t.co/EJMM00t9Fn,http://fs.ncaa.org/Docs/eligibility_center/Transfer/OneTime_Transfer.pdf,fs.ncaa.org/Docs/eligibili…,,200,,,http://fs.ncaa.org/Docs/eligibility_center/Transfer/OneTime_Transfer.pdf,1599907578674577412,161568195,"@JordanReffett Maybe. I’m confused. lol 

https://t.co/EJMM00t9Fn",2022-12-05T23:24:26.000Z,0,0,1,0,replied_to,1599907004386279428,
131,,,,,,,,,,,1599906629272895488,161568195,@JordanReffett Has he?? Hmm. I couldn’t say. I though you get one and then the second would have to be as a grad transfer or maybe sit a year.,2022-12-05T23:20:39.000Z,0,1,1,0,replied_to,1599905749542797312,
132,,,,,,,,,,,1599906447403679744,161568195,@vanman_1000 I can’t believe any of this is a controversy.,2022-12-05T23:19:56.000Z,0,1,1,0,replied_to,1599834328808099840,
133,154,177,https://t.co/agajBoJhs6,https://twitter.com/shannonsharpeee/status/1599818007551053825,twitter.com/shannonsharpee…,,,,,,1599901068351406080,161568195,"I can’t imagine very many people care that Alabama isn’t in the playoffs. This is whining of the highest order. 

No such thing as “Alabama got screwed.” https://t.co/agajBoJhs6",2022-12-05T22:58:34.000Z,0,5,12,0,quoted,1599818007551053825,
134,,,,,,,,,,,1599900208825257984,161568195,@JordanReffett Aren’t they limited to one portal transfer ?,2022-12-05T22:55:09.000Z,0,2,2,0,replied_to,1599898135379472384,
135,,,,,,,,,,,1599896740664315904,161568195,@allyduck79 @DSH_Newton 😂🤣😂.,2022-12-05T22:41:22.000Z,0,0,1,0,replied_to,1599878381872779264,
136,,,,,,,,,,,1599889434220335105,161568195,@Brett_McMurphy Gonna give up that cash and a chance to get practice and game time for younger players?,2022-12-05T22:12:20.000Z,0,1,6,0,replied_to,1599858223552823296,
137,,,,,,,,,,,1599883368908587010,161568195,@georgewrighster Yep.,2022-12-05T21:48:14.000Z,0,0,0,0,replied_to,1599878753496469515,
138,,,,,,,,,,,1599880144436744193,161568195,"@Charlestonduck @83_87_89_91_01 We aren’t meant to like what teens do. Let them be teens. It’s their moment.

That said, I think it’s corny and played out but also … get off my lawn. 😂🤣",2022-12-05T21:35:25.000Z,0,0,2,0,replied_to,1599879049127825408,
139,49,72,https://t.co/paxVk5ijlG,https://twitter.com/AaronJFentress/status/1599879038805639169/photo/1,pic.twitter.com/paxVk5ijlG,,,,,,1599879038805639169,161568195,@homegrownclone @83_87_89_91_01 Miami ranks 8th. https://t.co/paxVk5ijlG,2022-12-05T21:31:01.000Z,0,1,0,0,replied_to,1599245929957031936,3_1599879035504701440
140,,,,,,,,,,,1599878776560967681,161568195,@pielruby22 @83_87_89_91_01 Kids were doing this before social media,2022-12-05T21:29:59.000Z,0,0,1,0,replied_to,1599387692793442304,
141,,,,,,,,,,,1599878618620231680,161568195,"@Charlestonduck @83_87_89_91_01 This doesn’t burn bridges. And it’s not shade. Each school that lost him will also sign someone who does the same thing. 

It’s just what kids do.",2022-12-05T21:29:21.000Z,0,1,0,0,replied_to,1599492319236935682,
142,,,,,,,,,,,1599870817709723648,161568195,@Mr_FadedGlory Ahhh. Okay.,2022-12-05T20:58:21.000Z,0,0,1,0,replied_to,1599870477891010561,
143,79,102,https://t.co/zpjOTy7pwU,https://twitter.com/bnightengale/status/1599862249513893888,twitter.com/bnightengale/s…,,,,,,1599870177252081664,161568195,These massively long baseball deals are just insane to me. 11 years? He is 29. https://t.co/zpjOTy7pwU,2022-12-05T20:55:49.000Z,0,4,9,0,quoted,1599862249513893888,
144,,,,,,,,,,,1599869811689140224,161568195,@mattgasaway @DEvanAltman Cubs are retooling. Show patience.,2022-12-05T20:54:21.000Z,0,0,0,0,replied_to,1599867791774912513,
145,,,,,,,,,,,1599869670479499264,161568195,@Dogs1625 @crawlyscubs Cubs signed two key players last year.,2022-12-05T20:53:48.000Z,0,2,0,0,replied_to,1599867929406775296,
146,,,,,,,,,,,1599869300701265920,161568195,@yzzzivram @Michael_Cerami Cubs will pounce soon.,2022-12-05T20:52:20.000Z,0,0,1,0,replied_to,1599868526596325376,
147,,,,,,,,,,,1599869082131910657,161568195,"@swiftdee Depends on the song. What if it’s, “I wanna dance …?” 

I agree JLo shouldn’t touch a ballad. 😳",2022-12-05T20:51:27.000Z,0,1,1,0,replied_to,1599837064396439554,
148,,,,,,,,,,,1599868310593867778,161568195,@trash_plog And why are top prospects going to group of 5 schools?,2022-12-05T20:48:24.000Z,0,0,0,0,replied_to,1599864496020824065,
149,,,,,,,,,,,1599863065574772737,161568195,"@trash_plog I know but they will essentially be on one-year deals. I’d rather get a proven sophomore or Junior, even senior, than a mystery freshman.",2022-12-05T20:27:33.000Z,0,1,0,0,replied_to,1599825432010199041,
150,,,,,,,,,,,1599862620403953665,161568195,@mhester9777 … develop players for the top 20 teams to poach. Lol.,2022-12-05T20:25:47.000Z,0,1,0,0,replied_to,1599826761541644288,
151,,,,,,,,,,,1599823090912894976,161568195,The college football transfer portal is going to make high school recruiting virtually obsolete.,2022-12-05T17:48:42.000Z,2,13,55,1,,,
152,12,35,https://t.co/bJObVreAjx,https://twitter.com/max_olson/status/1599821980475314177,twitter.com/max_olson/stat…,,,,,,1599822843243421697,161568195,It’s chaos. https://t.co/bJObVreAjx,2022-12-05T17:47:43.000Z,0,2,9,0,quoted,1599821980475314177,
153,,,,,,,,,,,1599822721600589824,161568195,"@owenthall … if they aren’t ready to elevate their game. 

You left that part out.",2022-12-05T17:47:14.000Z,0,4,25,0,replied_to,1599822056102793216,
154,,,,,,,,,,,1599822437814013953,161568195,@MiyagiTexas Lol,2022-12-05T17:46:07.000Z,0,0,0,0,replied_to,1599822252836818944,
155,22,45,https://t.co/KeuRQLFeHY,https://twitter.com/barstoolsports/status/1599585003448725504,twitter.com/barstoolsports…,,,,,,1599821951069224960,161568195,Damn. He laid it out. https://t.co/KeuRQLFeHY,2022-12-05T17:44:11.000Z,0,13,17,0,quoted,1599585003448725504,
156,,,,,,,,,,,1599821377321963521,161568195,@diandraann @joshhart Did you get him when he pretended he was a QB?,2022-12-05T17:41:54.000Z,0,1,4,0,replied_to,1599803374224158720,
157,,,,,,,,,,,1599811526697050112,161568195,"The NBA offseason has a new challenger for drama supremacy. 

And it’s name is … the transfer portal.",2022-12-05T17:02:45.000Z,6,0,29,0,,,
158,181,204,https://t.co/vV7icB9D7o,https://twitter.com/josh_newberg/status/1599569921092259841,twitter.com/josh_newberg/s…,,,,,,1599810767691583489,161568195,"Awww heck! 

“Prime time. Prime (prime) time (time) Prime (prime) time (time).”

Who remembers Berman and Jackson doing that while showing Deion Sanders highlights back in the day? https://t.co/vV7icB9D7o",2022-12-05T16:59:44.000Z,0,5,15,0,quoted,1599569921092259841,
159,16,39,https://t.co/UPP10Yxewu,https://twitter.com/benscottstevens/status/1599768359947554816,twitter.com/benscottsteven…,,,,,,1599809832953188352,161568195,Lol. It’s wild. https://t.co/UPP10Yxewu,2022-12-05T16:56:01.000Z,2,1,45,1,quoted,1599768359947554816,
160,2,25,https://t.co/WZRei1RSKp,https://twitter.com/petethamel/status/1599765551424757760,twitter.com/petethamel/sta…,,,,,,1599809707145068544,161568195,👀 https://t.co/WZRei1RSKp,2022-12-05T16:55:31.000Z,0,0,5,0,quoted,1599765551424757760,
161,,,,,,,,,,,1599801302086987777,161568195,@letsgochibears Wait. I thought you quit twitter?,2022-12-05T16:22:07.000Z,0,0,0,0,replied_to,1599791872498466816,
162,,,,,,,,,,,1599799165131030528,161568195,@diandraann @trailblazers Good stuff.,2022-12-05T16:13:38.000Z,0,1,5,0,replied_to,1599796964673355777,
163,,,,,,,,,,,1599798145927778306,161568195,@alsoanastronaut @ScoutMotto @ericareport That guy has skated for six years. I’ll believe he will be held accountable when he is actually held accountable. Until then …,2022-12-05T16:09:35.000Z,0,1,0,0,replied_to,1599788518590808064,
164,42,65,https://t.co/R05xn2DOD2,https://twitter.com/AaronJFentress/status/1599793306925674497/photo/1,pic.twitter.com/R05xn2DOD2,,,,,,1599793306925674497,161568195,@antwanstaley Lol. He had that holstered. https://t.co/R05xn2DOD2,2022-12-05T15:50:21.000Z,0,0,1,0,replied_to,1599789609101058053,16_1599793295924031488
165,,,,,,,,,,,1599775131853021185,161568195,@alsoanastronaut @ScoutMotto @ericareport You know darn well nothing will happen with this.,2022-12-05T14:38:08.000Z,0,1,2,0,replied_to,1599736269575450625,
166,,,,,,,,,,,1599700292324724736,161568195,@KellyAuCoin77 @RexChapman 😂🤣,2022-12-05T09:40:45.000Z,0,0,2,0,replied_to,1599655828021465089,
167,,,,,,,,,,,1599698789019054080,161568195,@banktshirt Starting Dalton has made zero sense. He has ZERO upside. Jameis still had/has potential.  To ride with Dalton and continue to do so while losing is lunacy.,2022-12-05T09:34:46.000Z,0,0,0,0,replied_to,1597959630042583046,
168,,,,,,,,,,,1599599665112297472,161568195,"Josh Hart began boxing out as soon as he passed out to Lillard, got the miss and put it back. Blazers up 48-43.",2022-12-05T03:00:53.000Z,0,1,26,0,,,
169,,,,,,,,,,,1599595074962481152,161568195,"@SamQuinnCBS @NBABeau Well, ya add a top 3 player to a 73-win team and ya should be very good. But it was cowardly on both fronts. They were afraid to compete. Stack deck.  

Maybe the 1996 Bulls should have added Malone.",2022-12-05T02:42:39.000Z,0,0,4,0,replied_to,1599594306058473472,
170,,,,,,,,,,,1599594380414754816,161568195,"Lillard with 8 points and 2 assists in the first quarter of his first game back. Blazers lead the Pacers, 28-24.",2022-12-05T02:39:53.000Z,0,0,13,0,,,
171,,,,,,,,,,,1599592880460681216,161568195,Sharpe got whacked upside the head and still finished that dunk.,2022-12-05T02:33:56.000Z,0,1,12,0,,,
172,95,118,https://t.co/rt59LLWgqy,https://twitter.com/AaronJFentress/status/1599585613153710080/photo/1,pic.twitter.com/rt59LLWgqy,,,,,,1599585613153710080,161568195,@79illwill This transition year has gone well. Fields is developing but they are still losing. https://t.co/rt59LLWgqy,2022-12-05T02:05:03.000Z,0,0,2,0,replied_to,1599584878156480512,16_1599585606790627328
173,,,,,,,,,,,1599585317971193856,161568195,"@kjbrophy @Bighugh53 Regarding Ty and Brown, yes.",2022-12-05T02:03:53.000Z,0,0,0,0,replied_to,1599584439469998080,
174,,,,,,,,,,,1599580568152596480,161568195,@shegerLij 😬,2022-12-05T01:45:00.000Z,0,0,1,0,replied_to,1599563406985789440,
175,,,,,,,,,,,1599561711291617281,161568195,"I just asked Damian Lillard if he was playing tonight vs. Indiana as he walked by me on the court and he nodded, “yes.”",2022-12-05T00:30:05.000Z,7,9,235,7,,,
176,,,,,,,,,,,1599558720958402562,161568195,"Chauncey Billups said he is still waiting word on the availability of Damian Lillard, Drew Eubanks and Josh Hart for Sunday against Indiana.",2022-12-05T00:18:12.000Z,0,0,13,0,,,
177,,,,,,,,,,,1599544453207060480,161568195,"@Ryan_Kostecka Not even close. 

The bulls lost a No. 3 in Grant and added a No. 3 in Rodman, whom nobody wanted because he was a nut. 

The Warriors kept their top 3 and added a top 3 player in the NBA. 

A comp would be the 1996-97 Bulls adding Malone or Olajuwon after winning 1996 title.",2022-12-04T23:21:30.000Z,0,0,1,0,replied_to,1599541805120655360,
178,,,,,,,,,,,1599541301829328896,161568195,@Ryan_Kostecka That is a legit convo but I have zero respect for that team because of course any championship-caliber team that adds a top 3 player in the league from a top 3 team (thus destroying that competition) it’s going to be great. But that should never happen.,2022-12-04T23:08:59.000Z,0,1,0,0,replied_to,1599540052274851841,
179,,,,,,,,,,,1599539504100278272,161568195,@Ryan_Kostecka The comparison of 2016 and 1996 is that both won 70-plus. But one won the title and the other didn’t. That’s the obvious point. I forgot that at times I must explain the obvious.,2022-12-04T23:01:50.000Z,0,1,0,0,replied_to,1599538629545639937,
180,,,,,,,,,,,1599536552253980672,161568195,@Ryan_Kostecka It’s impossible not to. Facts are facts. The 2016 Warriors blew a 3-1 lead to lose 4-3 while the 1996 Bulls lost 3 total postseason games.,2022-12-04T22:50:06.000Z,0,1,9,0,replied_to,1599536138934685698,
181,264,287,https://t.co/zMDLOjlG1a,https://twitter.com/ballislife/status/1599419568304189440,twitter.com/ballislife/sta…,,,,,,1599534789950070784,161568195,"This is goofy.  “MJ didn’t beat the greatest team ever assembled.”

No, MJ led the greatest team ever assembled. 1996 Bulls &gt;&gt;&gt; 2016 Warriors. 

One has a 💍 while the other choked then ran out to get Durant because both GSW and KD didn’t want to compete. https://t.co/zMDLOjlG1a",2022-12-04T22:43:06.000Z,14,9,28,3,quoted,1599419568304189440,
182,112,135,https://t.co/Macb1d9qnR,https://twitter.com/chrisgonzo28/status/1599471407892946945,twitter.com/chrisgonzo28/s…,,,,,,1599532173350277120,161568195,"UO needs maybe 4 offseason gets like this home run on defense for 2023. 

Well, or at least close to his level. https://t.co/Macb1d9qnR",2022-12-04T22:32:42.000Z,0,1,21,0,quoted,1599471407892946945,
183,68,91,https://t.co/aaZC2UwzJK,https://twitter.com/trailblazerspr/status/1599513633624817664,twitter.com/trailblazerspr…,,,,,,1599513913976291329,161568195,"Lillard. Hart. Eubanks. 

All questionable for tonight vs. Indiana. https://t.co/aaZC2UwzJK",2022-12-04T21:20:09.000Z,0,2,3,0,quoted,1599513633624817664,
184,,,,,,,,,,,1599512311466979328,161568195,@JC_Esq Clemens at least broke a leg. They could have finished 11-1.,2022-12-04T21:13:47.000Z,0,0,0,0,replied_to,1599507277215518720,
185,61,84,https://t.co/89ZaDHqMoI,https://twitter.com/aaronjfentress/status/1599141262380056577,twitter.com/aaronjfentress…,,,,,,1599506919500447744,161568195,15% of y’all need an Oregon football education course. 🤦🏽‍♂️ https://t.co/89ZaDHqMoI,2022-12-04T20:52:21.000Z,1,12,41,1,quoted,1599141262380056577,
186,112,135,https://t.co/KdWxttDdf3,https://www.oregonlive.com/nba/2022/12/anfernee-simons-determination-and-45-points-leads-trail-blazers-to-win-at-utah-i-just-wanted-to-set-the-tone.html,oregonlive.com/nba/2022/12/an…,"[{'url': 'https://pbs.twimg.com/news_img/1599304257404010496/9QCuO8dr?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1599304257404010496/9QCuO8dr?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,Anfernee Simons’ determination and 45 points leads Trail Blazers to win at Utah: ‘I just wanted to set the tone’,Simons scored 33 points in the first half and make a key defensive play in the fourth quarter during the victory.,https://www.oregonlive.com/nba/2022/12/anfernee-simons-determination-and-45-points-leads-trail-blazers-to-win-at-utah-i-just-wanted-to-set-the-tone.html,1599489031863414784,161568195,Anfernee Simons’ determination and 45 points lead Trail Blazers to win at Utah: ‘I just wanted to set the tone’ https://t.co/KdWxttDdf3,2022-12-04T19:41:16.000Z,1,1,15,0,,,
187,4,27,https://t.co/VVUZsmSfzH,https://twitter.com/brucefeldmancfb/status/1599445437559164929,twitter.com/brucefeldmancf…,,,,,,1599448792197398528,161568195,👀 👀 https://t.co/VVUZsmSfzH,2022-12-04T17:01:23.000Z,0,5,19,0,quoted,1599445437559164929,
188,,,,,,,,,,,1599442971359064065,161568195,@vanman_1000 Instant credibility,2022-12-04T16:38:15.000Z,1,0,1,0,replied_to,1599429694465536002,
189,,,,,,,,,,,1599441382795776000,161568195,@Antwon503 Not sure.,2022-12-04T16:31:56.000Z,0,1,0,0,replied_to,1599440915084767239,
190,,,,,,,,,,,1599441337287606273,161568195,@ACERNATESCU @diandraann Google it. You’ll need to make an appointment,2022-12-04T16:31:45.000Z,0,0,0,0,replied_to,1599441031896137728,
191,2,25,https://t.co/VIsFg9PTU3,https://twitter.com/cfbhome/status/1599427853140967424,twitter.com/cfbhome/status…,,,,,,1599439329759494144,161568195,👀 https://t.co/VIsFg9PTU3,2022-12-04T16:23:47.000Z,0,2,26,0,quoted,1599427853140967424,
192,,,,,,,,,,,1599438748697382913,161568195,"@ACERNATESCU @diandraann You don’t do it at PDX. You have to go through a process to get pre check. Once you have it, you have it.",2022-12-04T16:21:28.000Z,0,1,1,0,replied_to,1599438387123195905,
193,,,,,,,,,,,1599428129919205381,161568195,"@diandraann Never know. But if ya don’t have it, get TSA pre.",2022-12-04T15:39:16.000Z,0,4,8,0,replied_to,1599409135564787713,
194,,,,,,,,,,,1599427674719412224,161568195,"@CandlestickWill You were 10 in 1990. It wasn’t about ego at all. The 3 wasn’t installed with the idea that teams would shoot 35 per game or centers would extend. Those weren’t things. The game evolved, in some ways for the worse. 

Next criticize Lombardi’s packers for not going 4-wide. Lol.",2022-12-04T15:37:28.000Z,0,1,0,0,replied_to,1599410983746666496,
195,,,,,,,,,,,1599310004473180162,161568195,@NBABeau Lol absolutely,2022-12-04T07:49:53.000Z,0,0,1,0,replied_to,1599309924584284160,
196,,,,,,,,,,,1599308602640330755,161568195,"Here is one fact that the final few weeks of college football revealed: 

Every single conversation about the playoff rankings the past five weeks proved to be a complete waste of time. 

Again.",2022-12-04T07:44:19.000Z,0,2,44,1,,,
197,,,,,,,,,,,1599306898875895808,161568195,@georgewrighster Ha ha. Yep. But a Heisman and a date in the title game.  For sure.,2022-12-04T07:37:33.000Z,0,1,1,0,replied_to,1599306396679692288,
198,25,48,https://t.co/eyBzRaY6QE,https://twitter.com/AaronJFentress/status/1599306765581316104/photo/1,pic.twitter.com/eyBzRaY6QE,,,,,,1599306765581316104,161568195,@emilyetaylor23 I mean … https://t.co/eyBzRaY6QE,2022-12-04T07:37:01.000Z,0,1,2,0,replied_to,1599222824149082112,16_1599306757943107585
199,,,,,,,,,,,1599305900745199616,161568195,@hodges__ryan @DuckFootball Lolol,2022-12-04T07:33:35.000Z,0,0,1,0,replied_to,1599151271596130304,
200,88,111,https://t.co/89ZaDHqMoI,https://twitter.com/aaronjfentress/status/1599141262380056577,twitter.com/aaronjfentress…,,,,,,1599301612899831808,161568195,"Okay, all of those who clicked on anyone other than Dixon should be banned from Autzen. https://t.co/89ZaDHqMoI",2022-12-04T07:16:32.000Z,2,10,83,0,quoted,1599141262380056577,
201,,,,,,,,,,,1599301460705304577,161568195,@Cory_Huffman Yeah. Dixon is the only answer. Only novices would click on Nix or VA.,2022-12-04T07:15:56.000Z,0,0,4,0,replied_to,1599297185342164992,
202,,,,,,,,,,,1599279524977311744,161568195,@CandlestickWill How old are you?,2022-12-04T05:48:46.000Z,0,1,0,0,replied_to,1599274633211318272,
203,,,,,,,,,,,1599279437379694592,161568195,@WallaWallaDawg Did you not read the tweet I quote tweeted ??,2022-12-04T05:48:25.000Z,0,1,5,0,replied_to,1599158585292120065,
204,,,,,,,,,,,1599273654030053377,161568195,@CandlestickWill Hindsight is always 20/20.,2022-12-04T05:25:26.000Z,0,1,0,0,replied_to,1599261155419394049,
205,,,,,,,,,,,1599273363779698688,161568195,"RT @CraigBirnbach: Of course the @trailblazers win it on a defensive gem by @AnferneeSimons, cause he didn’t do enough on the offensive end…",2022-12-04T05:24:17.000Z,1,0,0,0,retweeted,1599258842294284288,
206,153,176,https://t.co/EJyIZa92ov,https://twitter.com/AaronJFentress/status/1599270967985176576/photo/1,pic.twitter.com/EJyIZa92ov,,,,,,1599270967985176576,161568195,The NBA often makes little sense. Blazers win 116-111 at Utah without several key players. Now it’s back home for Blazers vs Indiana on Sunday. #ripcity https://t.co/EJyIZa92ov,2022-12-04T05:14:46.000Z,1,1,44,0,,,3_1599270959692668930
207,,,,,,,,,,,1599251783263494144,161568195,@maxoregonian Ha. Awesome.,2022-12-04T03:58:32.000Z,0,0,4,0,replied_to,1599251390257590272,
208,,,,,,,,,,,1599251069867261954,161568195,Wow. Greg Brown III with the elevation on that dunk.,2022-12-04T03:55:42.000Z,2,0,25,1,,,
209,197,220,https://t.co/EiVTJxK7L6,https://twitter.com/AaronJFentress/status/1599249733872033793/photo/1,pic.twitter.com/EiVTJxK7L6,,,,,,1599249733872033793,161568195,Blazers up 92-90 at Utah. Jazz just made a run. Anfernee Simons now has 43 points on 15-of-24 shooting. He is 7 of 12 on threes. Watford has 7 points and 12 rebounds in place of Josh Hart (ankle). https://t.co/EiVTJxK7L6,2022-12-04T03:50:23.000Z,1,1,10,0,,,3_1599249707536068608
210,,,,,,,,,,,1599231172202344449,161568195,Blazers put up 40 points in the first quarter while allowing 31. Portland shot 57.7% from the field. Simons has 23 points.,2022-12-04T02:36:38.000Z,0,1,12,0,,,
211,,,,,,,,,,,1599225668902191106,161568195,"Blazers coming out hot. 13-8 at Utah. 5 of 5 from the field. Then again, the Jazz are 3 of 3. Anfernee Simons has five points.",2022-12-04T02:14:46.000Z,0,0,3,0,,,
212,,,,,,,,,,,1599224298543411201,161568195,"@messiyae And if those NFL players grew up playing soccer they would have that same endurance. Also , soccer players aren’t getting hit or hitting during their journey. Nor are they wearing gear.",2022-12-04T02:09:19.000Z,0,1,1,0,replied_to,1599223122930315265,
213,,,,,,,,,,,1599218781481750534,161568195,@coachsvenson Fast and agile though. Quicker feet than any other position.,2022-12-04T01:47:24.000Z,0,0,0,0,replied_to,1599218181939552257,
214,,,,,,,,,,,1599215945750548480,161568195,@Rushlimbang Using the crosswalk would have tripled the distance of my journey.,2022-12-04T01:36:08.000Z,0,0,2,0,replied_to,1599200240468656128,
215,,,,,,,,,,,1599964531815772161,53454719,"RT @Oregonian: The Safest Place: A school devastated by gun violence fights to protect its students. 

Part 1 coming Sunday, Dec. 11 https:…",2022-12-06T03:10:44.000Z,8,0,0,0,retweeted,1599958053008252928,
216,28,51,https://t.co/hKGaNokd7L,https://twitter.com/andrewtheen/status/1599648717212389376/photo/1,pic.twitter.com/hKGaNokd7L,,,,,,1599648717212389376,53454719,@mikegrich @LockedOnBlazers https://t.co/hKGaNokd7L,2022-12-05T06:15:48.000Z,0,0,1,0,replied_to,1599618830413987841,16_1599648697436213248
217,,,,,,,,,,,1599538735536013312,53454719,"RT @kairyssdal: Your occasional reminder that Senator Kennedy graduated from Vanderbilt, the University of Virginia School of Law, and Magd…",2022-12-04T22:58:47.000Z,172,0,0,0,retweeted,1599529886011445248,
218,,,,,,,,,,,1599536131015839744,53454719,It’s somehow only 248,2022-12-04T22:48:26.000Z,0,0,1,0,,,
219,,,,,,,,,,,1599445779063910400,53454719,Mbappe is absurd,2022-12-04T16:49:24.000Z,0,0,0,0,,,
220,,,,,,,,,,,1599290161757839360,53454719,Beating the Jazz in Utah is never not fun.,2022-12-04T06:31:02.000Z,0,0,7,0,,,
221,11,34,https://t.co/qizknZYuxi,https://twitter.com/andrewtheen/status/1599280861899542528/photo/1,pic.twitter.com/qizknZYuxi,,,,,,1599280861899542528,53454719,@mikegrich https://t.co/qizknZYuxi,2022-12-04T05:54:05.000Z,0,0,0,0,replied_to,1599273503676854273,16_1599280856203677697
222,11,34,https://t.co/PzKakgdNXI,https://twitter.com/andrewtheen/status/1599224315605811200/photo/1,pic.twitter.com/PzKakgdNXI,,,,,,1599224315605811200,53454719,@AaronMesh https://t.co/PzKakgdNXI,2022-12-04T02:09:23.000Z,0,0,1,0,replied_to,1599221875888254976,16_1599224309855440896
223,20,43,https://t.co/eWWdLwUZ9o,https://twitter.com/chold/status/1599084609350033409,twitter.com/chold/status/1…,,,,,,1599085404606853120,53454719,Let Cobi Jones cook https://t.co/eWWdLwUZ9o,2022-12-03T16:57:24.000Z,0,0,0,0,quoted,1599084609350033409,
224,,,,,,,,,,,1599083959941730304,53454719,Not fair that the Netherlands are allowed to have 24 guys out there,2022-12-03T16:51:40.000Z,0,0,2,0,,,
225,11,34,https://t.co/PTxDvZDCl0,https://twitter.com/andrewtheen/status/1599079915152105473/photo/1,pic.twitter.com/PTxDvZDCl0,,,,,,1599079915152105473,53454719,@mikeacker https://t.co/PTxDvZDCl0,2022-12-03T16:35:35.000Z,0,0,1,0,replied_to,1599079523945185280,16_1599079909456248832
